temperature_2m_mean,total_precipitation_sum,potential_evaporation_sum,streamflow
12.125,0.53,4.4182663,2150.0
11.545,0.01,3.6239178,2070.0
9.565,1.28,3.6049604,1990.0
15.215,0.0,4.6527987,1920.0
13.795,0.0,4.7837925,1780.0
10.479999999999999,0.0,4.302982,1700.0
11.245000000000001,0.0,4.9844365,1620.0
13.32,8.27,3.8569734,1570.0
12.925,11.37,3.0739849,1560.0
13.68,0.0,4.862706,1480.0
14.69,0.0,4.756801,1390.0
13.74,0.0,4.333198,1310.0
14.08,0.0,5.469605,1250.0
17.04,2.06,5.238864,1190.0
19.009999999999998,4.26,5.502561,1150.0
23.215,0.0,5.988649,1080.0
15.705,0.0,5.4773912,992.0
11.915,0.0,4.998626,931.0
15.615,0.0,5.8661633,885.0
18.185000000000002,0.0,6.5118127,833.0
22.875,0.0,6.4962926,790.0
23.015,4.55,6.2911096,749.0
19.51,0.52,5.4392753,735.0
14.75,0.0,5.609577,696.0
18.2,0.0,6.128092,649.0
20.415,0.0,6.2196655,614.0
20.04,0.0,5.9037027,582.0
19.655,8.08,5.2161436,562.0
20.45,9.14,4.532533,617.0
17.725,0.0,4.760654,545.0
17.33,0.0,5.587025,508.0
20.015,0.0,6.4388337,477.0
23.985,0.0,6.1792035,455.0
24.049999999999997,1.97,5.7583847,435.0
22.185000000000002,9.38,4.8139257,441.0
18.025,8.67,3.600928,504.0
17.0,1.28,4.2337766,459.0
16.0,0.0,5.229619,427.0
17.244999999999997,0.0,5.571355,402.0
19.645,1.41,5.3022823,386.0
22.494999999999997,1.34,5.0562944,357.0
20.11,0.0,5.0464725,328.0
16.13,0.0,4.996826,302.0
16.595,3.06,4.3340774,293.0
15.2,4.46,3.0511472,293.0
17.43,3.41,3.9723253,281.0
18.05,10.25,4.816546,263.0
19.315,10.31,4.59998,290.0
18.09,0.0,5.3288484,291.0
20.52,23.72,5.411543,290.0
21.325000000000003,14.67,4.651179,501.0
20.689999999999998,0.0,5.349604,448.0
21.255000000000003,8.07,4.5035224,414.0
21.035,1.21,4.583559,405.0
19.795,0.0,5.198793,388.0
20.17,6.15,4.0425234,383.0
18.475,0.08,4.1241703,364.0
19.34,0.0,5.522476,338.0
23.215,1.15,5.6798673,319.0
18.810000000000002,3.19,5.1722317,304.0
16.255000000000003,1.36,4.8160367,294.0
16.985,8.23,3.9894242,293.0
17.825,0.71,3.5793736,274.0
17.0,0.0,4.532604,261.0
17.035,0.0,5.309185,249.0
18.665,0.0,5.686135,239.0
20.740000000000002,0.0,5.7887793,229.0
21.7,0.0,5.971283,220.0
21.634999999999998,0.0,5.63685,212.0
21.455,9.64,4.4699225,207.0
17.75,6.46,3.7541347,201.0
17.02,0.0,4.5517006,192.0
17.740000000000002,6.07,3.9311552,189.0
21.770000000000003,4.32,4.1514025,179.0
19.505,0.0,4.633296,163.0
16.419999999999998,0.0,4.144048,151.0
13.979999999999999,0.0,4.438869,141.0
17.575,0.0,5.079716,135.0
22.28,0.0,4.913908,128.0
18.12,0.08,3.970564,116.0
14.29,7.44,3.5150847,106.0
14.600000000000001,10.65,3.1534457,116.0
13.01,1.06,3.2392576,105.0
13.365,0.0,3.5654068,101.0
14.875,0.43,3.347967,99.0
11.89,0.0,3.86193,93.0
14.955,0.0,3.8893614,90.0
14.775,2.81,3.2046075,90.0
12.185,0.92,3.3805115,88.0
14.245000000000001,5.57,3.0313492,89.0
11.299999999999999,0.0,3.1572747,85.0
11.105,0.0,3.5786006,80.0
13.405000000000001,0.0,3.8484147,76.0
15.265,1.41,3.9531066,73.0
12.755,3.74,3.470233,69.0
12.469999999999999,8.14,3.11832,71.0
8.469999999999999,8.77,2.9225688,78.0
8.475,0.01,2.7439163,73.0
9.005,0.0,2.3368537,69.0
7.034999999999999,0.0,2.4148078,65.0
11.365,0.0,2.957028,63.0
15.885,1.83,3.2110405,62.0
15.290000000000001,4.06,2.6166105,63.0
9.08,4.2,2.3819327,64.0
7.12,0.0,2.6045582,63.0
10.209999999999999,4.61,2.4249704,62.0
10.035,8.01,2.2240136,71.0
7.515000000000001,0.0,2.6138966,67.0
8.995000000000001,0.0,2.4749255,65.0
10.495,0.0,2.6026876,63.0
12.425,4.04,2.3943787,62.0
10.22,4.8,2.0634854,62.0
5.1049999999999995,0.0,2.1627846,59.0
6.41,0.0,2.2463112,57.0
6.975,0.77,1.9833881,55.0
9.575,4.59,1.657418,55.0
7.1049999999999995,2.84,1.637087,54.0
4.790000000000001,0.0,1.9873651,50.0
8.73,0.0,2.523046,49.0
11.62,0.0,2.843536,48.0
11.200000000000001,0.0,2.8601704,46.0
11.475,0.0,2.4812734,43.0
7.83,2.36,1.5095775,42.0
7.735,1.95,1.4161534,42.0
5.995,3.79,1.4309652,42.0
7.805,8.29,1.1118613,42.0
10.525,8.88,1.3369902,53.0
9.05,3.26,1.1885892,59.0
9.325,1.47,1.1036655,58.0
8.254999999999999,3.79,1.2014209,58.0
10.004999999999999,3.72,1.6890332,60.0
11.129999999999999,0.0,1.9726843,58.0
13.315,3.07,2.245422,57.0
12.690000000000001,11.92,1.7999758,77.0
6.005,2.14,1.0706263,90.0
4.495,1.74,0.92535436,77.0
4.9799999999999995,0.08,1.3575748,73.0
5.095,0.0,1.3245128,70.0
4.615,0.0,1.3650001,66.0
9.625,4.57,1.4837387,67.0
12.755,13.77,1.3380002,102.0
8.645,0.0,1.2800798,137.0
7.28,0.16,1.5143473,123.0
8.615,0.57,1.405113,119.0
3.115,0.0,1.1298019,110.0
4.38,7.69,1.1749892,109.0
8.235,37.54,1.2585874,313.0
7.949999999999999,24.98,0.97075474,628.0
2.235,0.0,0.77457,529.0
-1.905,0.0,0.65176463,546.0
-2.5599999999999996,0.0,0.669721,576.0
-2.465,7.35,0.5870513,621.0
1.2200000000000002,12.01,0.59651464,730.0
1.4200000000000002,5.2,0.6769767,844.0
-2.4499999999999997,1.18,0.57253313,875.0
-1.3150000000000002,0.0,0.60791,915.0
1.625,12.97,0.75547105,974.0
2.17,20.76,0.6322109,1250.0
-3.8249999999999997,0.0,0.4649452,1370.0
-6.68,0.0,0.42774853,1450.0
0.6200000000000001,3.26,0.81826913,1530.0
6.4799999999999995,9.1,1.0669299,1690.0
-0.20999999999999996,4.03,0.69333726,1790.0
-2.265,1.43,0.4731673,1830.0
2.095,21.13,0.6557837,2260.0
3.6550000000000002,11.78,0.6383372,3000.0
-0.9449999999999998,0.0,0.48488685,3350.0
-4.87,0.0,0.39998755,3560.0
-4.705,0.0,0.37871513,3600.0
-2.46,2.62,0.35809407,3570.0
-1.08,5.23,0.32907775,3510.0
-0.25,3.22,0.28066653,3400.0
-2.835,2.03,0.32809722,3260.0
-5.73,0.29,0.28677827,3070.0
-10.49,0.0,0.26857895,2870.0
-6.91,0.0,0.37361372,2680.0
-9.315,2.57,0.29923642,2480.0
-8.98,7.22,0.21671605,2340.0
-11.655000000000001,2.71,0.1680135,2190.0
-15.940000000000001,0.0,0.06634327,2030.0
-12.93,4.86,0.16977338,1920.0
-9.315,2.31,0.21221223,1810.0
-14.469999999999999,0.89,0.10599743,1690.0
-11.155,2.16,0.1801134,1610.0
-11.145,0.48,0.18847218,1520.0
-10.375,4.51,0.23093942,1450.0
-10.649999999999999,2.77,0.21054725,1380.0
-16.939999999999998,0.0,0.02897324,1290.0
-16.815,4.21,0.035379134,1220.0
-11.515,8.73,0.2035486,1170.0
-16.18,0.0,0.047324564,1120.0
-18.435,0.0,0.0,1070.0
-18.060000000000002,0.0,0.0,1010.0
-17.115,0.09,0.021316493,975.0
-13.965,2.09,0.103310354,941.0
-13.425,0.0,0.11031381,916.0
-15.955,0.0,0.063099615,863.0
-10.44,0.0,0.1599205,830.0
-11.504999999999999,0.0,0.15642463,806.0
-10.985,5.33,0.2249325,775.0
-4.495,6.47,0.33284768,750.0
-0.2350000000000001,0.05,0.24758007,743.0
-0.625,0.0,0.27243492,731.0
-3.705,0.0,0.22651231,710.0
-6.029999999999999,3.52,0.17819177,687.0
-4.945,5.9,0.24773926,685.0
-2.395,3.92,0.30306306,675.0
-4.779999999999999,0.0,0.27120522,661.0
-10.105,0.0,0.19215864,638.0
-16.345,0.0,0.04988312,591.0
-15.900000000000002,0.23,0.057785753,584.0
-20.29,0.0,0.0,570.0
-23.085,0.0,0.0,560.0
-25.965000000000003,0.0,0.0,552.0
-24.880000000000003,0.0,0.0,541.0
-23.439999999999998,0.0,0.0,535.0
-21.814999999999998,0.0,0.0,525.0
-22.195,0.0,0.0,515.0
-23.115000000000002,0.0,0.0,505.0
-20.810000000000002,0.0,0.0,495.0
-15.26,2.91,0.075773664,485.0
-13.25,0.56,0.1272331,475.0
-15.3,0.0,0.09971774,468.0
-11.120000000000001,7.75,0.22917801,458.0
-12.940000000000001,6.23,0.21236633,450.0
-16.54,4.4,0.05397249,440.0
-21.725,0.22,0.0,435.0
-10.16,3.67,0.3996378,430.0
3.1,0.0,0.5386904,422.0
5.415,3.07,0.6670269,420.0
-3.0949999999999998,15.22,0.62705237,425.0
-15.21,0.0,0.08768035,445.0
-12.34,0.54,0.18494694,470.0
-4.905,0.0,0.41257817,600.0
-0.050000000000000044,8.25,0.4960276,840.0
-5.0649999999999995,18.88,0.554071,1100.0
-14.254999999999999,0.0,0.143807,1400.0
-8.299999999999999,18.58,0.45534822,1800.0
-3.6300000000000003,33.46,0.6036737,2050.0
-15.3,0.0,0.12152507,2270.0
-15.02,5.79,0.116646014,2380.0
-15.104999999999999,2.65,0.12450295,2490.0
-19.064999999999998,0.0,0.0,2520.0
-21.105,0.0,0.0,2500.0
-19.645,0.0,0.0,2440.0
-25.865000000000002,0.0,0.0,2350.0
-24.29,0.0,0.0,2260.0
-20.64,0.0,0.0,2150.0
-17.41,0.0,0.022282418,2080.0
-8.755,3.6,0.46680805,1980.0
-1.76,9.61,0.43743747,1870.0
-5.07,6.97,0.47726652,1820.0
-12.81,2.73,0.28229278,1730.0
-14.17,3.95,0.1659499,1660.0
-21.59,0.0,0.0,1570.0
-23.185,0.0,0.0,1490.0
-19.76,0.0,0.0,1410.0
-16.47,0.58,0.08968972,1320.0
-11.75,6.86,0.31987035,1250.0
-13.844999999999999,3.61,0.18365797,1210.0
-18.939999999999998,0.0,0.0,1160.0
-10.375,0.0,0.53158385,1110.0
1.8299999999999998,4.7,0.8340469,1080.0
4.24,8.72,0.6522465,1210.0
2.7100000000000004,7.92,0.74279886,1320.0
2.435,6.9,0.6863758,1400.0
1.315,18.48,0.61918306,1720.0
-1.805,4.46,0.6287586,1910.0
-4.305,0.0,0.6410241,2000.0
-5.205,2.4,0.6608839,2100.0
-11.275,3.3,0.36478812,2140.0
-13.54,0.0,0.28005525,2160.0
-11.09,0.57,0.512399,2160.0
-7.715,6.98,0.67443,2170.0
-10.559999999999999,0.58,0.488523,2120.0
-14.425,0.0,0.22101726,2070.0
-13.74,0.0,0.3036335,1980.0
-14.08,0.0,0.28753686,1910.0
-12.625,1.66,0.29031855,1840.0
-13.0,5.02,0.24009883,1800.0
-16.055,0.0,0.15539193,1730.0
-8.334999999999999,0.0,0.8459248,1650.0
-2.5449999999999995,0.0,1.3838799,1560.0
0.40000000000000036,0.0,1.7341938,1500.0
3.3149999999999995,0.0,1.7322341,1450.0
2.21,0.06,1.415879,1420.0
-4.135,1.63,0.86791736,1380.0
-6.8950000000000005,0.0,0.6144288,1320.0
-6.635,0.0,0.8761766,1280.0
-1.9149999999999996,0.0,1.5422164,1230.0
-0.28500000000000014,1.8,1.5030922,1190.0
-0.21500000000000008,5.76,0.816084,1180.0
1.015,2.45,0.92744523,1180.0
-0.5150000000000001,1.13,1.031189,1160.0
-3.8,0.0,1.0244575,1120.0
-2.5599999999999996,0.0,1.3097512,1090.0
1.2449999999999999,1.39,1.4945592,1080.0
-4.640000000000001,0.43,1.2548833,1060.0
-9.595,0.0,0.6631432,1030.0
-7.035,0.0,0.9908838,997.0
-5.7,0.0,1.068931,967.0
-3.5749999999999997,0.0,1.2513587,948.0
-0.5799999999999996,0.0,1.8141803,939.0
1.5299999999999998,3.44,1.7750137,940.0
-4.3,2.86,1.030128,921.0
-4.9399999999999995,0.0,1.0488836,903.0
-0.98,0.0,1.4326644,895.0
2.385,0.03,1.4455894,900.0
0.7799999999999998,0.0,1.7044812,917.0
0.03500000000000014,0.0,1.708837,935.0
0.08499999999999996,3.79,1.4040548,949.0
-0.5999999999999999,8.92,0.99654925,975.0
-0.29000000000000004,11.82,1.0017334,1070.0
0.13500000000000023,0.0,1.5947365,1090.0
-0.1299999999999999,0.0,1.7897553,1100.0
0.29000000000000004,0.02,1.6635174,1130.0
1.1049999999999998,1.43,1.598233,1150.0
2.765,1.45,1.7660174,1200.0
2.4499999999999997,11.14,1.1889342,1510.0
3.1149999999999998,2.59,1.5379826,1880.0
3.9099999999999997,0.02,2.2682126,2400.0
7.46,3.73,3.0326703,3000.0
8.815,12.13,2.9883857,3800.0
8.245000000000001,1.95,3.2257392,5100.0
9.05,6.12,2.77187,6650.0
6.005000000000001,8.53,2.1539717,8320.0
2.42,4.67,2.171519,9050.0
5.99,6.98,2.7522523,9240.0
8.635,8.75,3.2033174,10300.0
2.655,0.0,2.4864633,10800.0
3.2699999999999996,0.0,2.6247244,10400.0
4.640000000000001,0.38,2.843001,9860.0
6.92,6.51,2.4453323,9580.0
7.785,2.87,3.2871537,9400.0
6.915000000000001,0.0,3.6733956,9080.0
9.295,0.84,3.5068746,8590.0
6.705,0.0,3.108998,8090.0
3.0949999999999998,0.0,2.8849585,7560.0
4.09,0.0,3.2960434,7010.0
8.535,0.0,3.6628997,6510.0
6.125,0.0,4.1645694,6050.0
10.114999999999998,0.21,3.7814643,5640.0
7.91,8.85,2.355638,5250.0
2.46,17.64,1.8412896,5270.0
1.37,13.08,1.7329979,5360.0
4.125,0.0,2.7815802,5360.0
5.83,0.0,3.3756874,5280.0
7.625000000000001,0.0,3.9806585,5160.0
11.345,0.0,4.309179,5030.0
13.535,0.0,4.487574,4830.0
13.655000000000001,14.19,3.6446135,4820.0
10.84,10.87,1.9016119,5050.0
12.75,3.76,2.6457052,5140.0
13.610000000000001,4.78,4.032553,5260.0
12.99,3.48,3.837394,5220.0
7.84,2.53,3.5451815,5100.0
4.7700000000000005,0.0,2.560171,4840.0
5.81,0.0,2.4728646,4570.0
7.09,0.0,3.364654,4260.0
9.535,0.35,4.2007513,3980.0
10.435,4.93,3.735222,3720.0
9.515,7.47,3.277009,3500.0
9.58,0.02,4.3161483,3290.0
13.03,0.0,5.7125683,3080.0
17.745,0.0,6.174871,2880.0
18.64,0.0,5.941487,2650.0
18.46,3.39,5.001967,2430.0
18.035,9.7,4.397441,2270.0
16.545,9.73,4.562765,2290.0
15.805,0.27,3.9360185,2280.0
13.115,1.16,4.0611825,2230.0
14.25,0.0,5.3189373,2160.0
15.965,0.0,5.2413993,2070.0
20.4,0.0,5.4748096,1960.0
22.365000000000002,0.05,6.198284,1900.0
21.785,19.52,5.401777,2330.0
20.175,13.05,4.747144,2120.0
16.58,4.05,4.3941994,1970.0
13.9,0.45,4.818448,1860.0
15.02,2.51,4.4774113,1800.0
13.78,0.99,4.8215857,1710.0
13.895,0.0,5.4839725,1620.0
16.19,0.0,5.311878,1530.0
13.125,0.07,4.135948,1470.0
9.254999999999999,7.91,2.9079964,1430.0
10.83,3.68,2.6503167,1370.0
12.02,4.95,2.9924092,1310.0
13.25,10.63,3.0756273,1350.0
11.87,9.09,3.8421984,1440.0
13.375,0.72,4.565698,1410.0
14.335,0.0,5.24219,1390.0
15.515,0.0,5.570744,1350.0
17.75,0.0,4.8625526,1300.0
19.1,1.26,4.674465,1240.0
19.83,0.0,5.589697,1160.0
20.46,2.22,5.1000376,1100.0
18.564999999999998,13.68,4.14588,1080.0
16.72,11.36,3.1135278,1150.0
16.09,12.14,4.081744,1300.0
14.094999999999999,7.63,4.6241508,1310.0
16.05,8.43,4.151761,1290.0
16.82,6.49,3.672987,1340.0
17.535,9.84,4.021788,1510.0
16.98,0.33,4.6889863,1620.0
17.345,0.01,4.933038,1640.0
18.16,0.09,4.796067,1630.0
19.634999999999998,19.16,4.740313,1730.0
20.085,3.82,4.3657074,1800.0
20.22,13.58,3.9396865,2010.0
19.79,0.0,4.3725224,1960.0
19.384999999999998,0.0,4.546554,1910.0
18.19,6.3,4.652247,1910.0
15.305,27.95,3.9442468,2370.0
12.67,9.74,2.6087244,2420.0
12.91,0.0,4.038036,2450.0
16.015,0.0,4.9696727,2440.0
17.715,2.8,4.5696917,2460.0
18.015,0.31,3.7193398,2500.0
17.875,0.0,3.2469988,2580.0
18.15,1.71,4.0715966,2650.0
17.335,0.61,4.0721297,2580.0
14.985000000000001,0.0,4.93544,2460.0
16.75,0.0,4.9526873,2300.0
17.81,0.0,4.9557533,2170.0
17.835,3.36,3.8771472,2030.0
16.43,3.02,2.8250625,1900.0
17.805,0.0,4.399732,1760.0
19.695,0.0,4.8728886,1650.0
20.78,0.0,5.2654343,1490.0
21.735,0.0,5.6025767,1350.0
22.195,0.0,5.5724196,1280.0
22.21,0.0,4.8481545,1180.0
21.46,8.31,3.9391792,1130.0
18.06,6.95,4.088516,1060.0
13.23,0.0,4.0381703,977.0
13.12,0.0,4.2061076,924.0
16.240000000000002,0.0,4.310468,865.0
16.715,0.0,4.1558676,785.0
14.370000000000001,0.0,4.493778,733.0
15.25,0.59,4.2631025,696.0
17.165,3.98,3.4810898,660.0
15.52,8.16,3.70281,646.0
13.425,9.76,3.6927333,647.0
14.524999999999999,0.0,4.2948346,611.0
16.35,5.03,3.8885112,598.0
17.325,4.54,3.6056662,586.0
18.465,6.21,3.83428,576.0
16.375,8.11,3.526855,570.0
16.53,5.4,4.162961,565.0
14.91,6.69,3.5005832,546.0
13.245,0.3,3.209292,510.0
13.17,0.0,3.851098,482.0
15.155,0.0,3.7297027,461.0
13.48,1.24,3.3486478,432.0
14.575,0.17,3.0711327,413.0
18.035,0.02,3.6372578,401.0
18.08,0.0,3.5963392,391.0
14.879999999999999,0.0,3.363598,366.0
14.855,0.0,3.9125714,346.0
18.26,0.0,4.2300797,333.0
18.05,0.0,3.6931539,313.0
13.030000000000001,0.0,3.4582376,293.0
12.79,0.46,3.3700013,283.0
12.834999999999999,13.62,2.6657882,335.0
13.9,13.78,1.5949018,377.0
14.719999999999999,3.06,1.9925356,357.0
12.955,0.05,2.2341216,344.0
12.650000000000002,0.93,2.1317081,335.0
11.649999999999999,25.01,1.7767484,390.0
9.685,29.51,1.4663075,789.0
10.68,1.06,2.044871,801.0
11.02,0.0,2.8494916,813.0
11.989999999999998,0.0,2.811485,832.0
11.489999999999998,0.0,2.4502819,828.0
10.69,0.0,2.5815148,826.0
11.695,0.0,2.4493372,804.0
7.48,0.0,2.2845771,771.0
5.994999999999999,0.02,1.8712827,745.0
6.885,3.28,1.7409004,763.0
5.734999999999999,0.0,1.7182297,735.0
6.49,0.0,1.9525969,686.0
7.125,0.0,2.2103643,660.0
10.235,3.11,2.3516817,655.0
13.225,7.1,1.9002112,649.0
10.184999999999999,2.11,1.7224518,617.0
7.045,1.28,1.9327776,585.0
11.48,3.72,2.0068896,575.0
11.31,4.2,2.1775765,557.0
2.1799999999999997,0.0,1.3150455,521.0
1.21,0.0,1.3556308,496.0
4.12,0.0,1.7069222,486.0
9.26,0.0,2.080253,461.0
10.844999999999999,3.58,1.829347,433.0
9.379999999999999,8.16,1.2494786,435.0
6.5649999999999995,10.48,1.0196109,487.0
2.855,12.33,1.1300126,576.0
2.475,0.0,1.1940267,570.0
4.575,4.77,1.1694487,572.0
6.02,8.71,1.1511232,615.0
1.52,0.28,1.1350808,590.0
-0.51,0.0,0.8377723,605.0
1.015,0.0,0.8728988,597.0
1.6100000000000003,0.0,1.1215549,596.0
2.9299999999999997,0.0,1.3515562,592.0
3.7849999999999997,0.0,1.397632,582.0
5.305,0.0,1.371606,575.0
5.585,3.0,1.2447113,578.0
5.59,10.0,0.7740408,648.0
5.945,3.16,0.7503351,670.0
6.525,2.6,0.90060073,695.0
5.06,0.0,1.0109107,698.0
4.08,0.0,0.99294853,703.0
4.28,11.0,0.8098812,812.0
2.63,10.99,0.6536262,895.0
-0.4950000000000001,0.18,0.71983653,950.0
1.4449999999999998,5.04,0.7538343,1020.0
0.8999999999999999,0.13,0.7762342,1070.0
-0.98,0.4,0.6831689,1090.0
-1.61,0.09,0.5352727,1090.0
-3.245,0.34,0.5374502,1080.0
-0.32999999999999985,0.0,0.6201592,1070.0
-1.69,0.0,0.65612257,1060.0
1.9650000000000003,2.29,0.79992706,1070.0
10.12,3.05,1.1478261,1090.0
15.030000000000001,8.39,0.8731197,1120.0
8.715,9.4,0.97521496,1180.0
2.725,0.0,0.6225384,1190.0
-1.51,0.07,0.5059149,1180.0
-5.305000000000001,0.0,0.40577152,1180.0
-9.035,0.0,0.29283166,1160.0
-10.08,0.0,0.27816638,1110.0
-7.795,0.0,0.38646215,1070.0
-4.0600000000000005,0.0,0.59204805,1050.0
0.1200000000000001,0.0,0.6753794,1020.0
0.08999999999999986,5.79,0.54000807,1000.0
0.485,10.13,0.32834303,1030.0
-0.040000000000000036,5.39,0.30944276,1040.0
-0.895,0.46,0.28260303,1030.0
-2.775,0.15,0.32851246,1020.0
-9.265,0.54,0.30243114,977.0
-10.7,0.0,0.2148976,953.0
-8.879999999999999,0.02,0.23721763,930.0
-8.625,0.71,0.1956297,872.0
-7.914999999999999,0.0,0.2036606,854.0
-10.74,0.0,0.20596509,830.0
-10.575,0.0,0.2581612,789.0
-4.6,12.37,0.44442752,793.0
4.3950000000000005,18.53,0.55510336,1180.0
2.59,10.36,0.50434923,1590.0
-1.59,0.0,0.33893374,1740.0
-4.960000000000001,0.0,0.28943938,1900.0
-7.18,0.0,0.23634692,1990.0
-5.72,0.3,0.2672203,2040.0
-1.365,10.05,0.31425563,2130.0
-1.1099999999999999,7.05,0.31983137,2180.0
-3.7,0.0,0.324766,2140.0
-6.325,0.0,0.30611765,2100.0
-5.34,0.12,0.2718003,2050.0
-4.915,0.0,0.34417948,1970.0
-3.22,0.0,0.35661197,1920.0
-0.76,0.42,0.25856915,1850.0
-1.095,0.0,0.26597813,1790.0
0.6900000000000001,3.77,0.32190105,1720.0
3.23,4.1,0.401834,1710.0
1.175,4.84,0.3073413,1690.0
-4.03,10.28,0.29326168,1680.0
-9.2,0.0,0.22349027,1630.0
-7.885,0.0,0.2429121,1560.0
-5.5,0.17,0.27795354,1510.0
-2.04,8.87,0.380148,1500.0
-4.62,9.99,0.3800348,1550.0
-12.545,0.0,0.13967395,1510.0
-10.41,2.27,0.18569009,1490.0
-7.995,0.37,0.2840493,1460.0
-2.93,4.86,0.38255772,1460.0
-9.565,5.37,0.25934666,1460.0
-6.25,5.12,0.33448148,1450.0
-20.884999999999998,0.0,0.0,1360.0
-16.675,0.03,0.028043797,1300.0
-12.865,1.3,0.091375515,1270.0
-10.655,0.93,0.14948602,1210.0
-7.315,11.63,0.18554243,1180.0
-6.195,19.36,0.20690714,1150.0
-7.91,3.02,0.22866604,1120.0
-11.78,0.0,0.13284066,1100.0
-11.105,0.0,0.14327008,1080.0
-9.135,17.62,0.22109109,1060.0
-6.67,21.21,0.26702726,1050.0
-9.58,1.57,0.22612186,1040.0
-9.75,2.15,0.22177106,1020.0
-8.365,0.0,0.24212909,1000.0
-10.085,0.02,0.26299152,990.0
-4.375,7.93,0.39793822,975.0
-15.969999999999999,12.64,0.08122346,960.0
-27.165,0.0,0.0,945.0
-27.11,0.0,0.0,930.0
-18.445,2.88,0.0,920.0
-14.16,1.83,0.12151318,920.0
-13.785,0.31,0.1894463,940.0
-7.585000000000001,7.9,0.4663507,930.0
-18.675,0.53,0.0,935.0
-12.455,8.61,0.2883411,945.0
-8.185,4.88,0.4228217,925.0
-20.055,0.0,0.0,900.0
-15.75,6.69,0.09557472,855.0
-15.695,6.03,0.09720695,835.0
-26.14,0.18,0.0,815.0
-22.060000000000002,4.99,0.0,790.0
-11.09,6.74,0.25600445,775.0
-7.31,2.01,0.34454128,755.0
-10.605,0.0,0.32434848,740.0
-15.8,0.0,0.12006375,720.0
-10.915,8.99,0.31822595,700.0
-8.11,7.53,0.40881708,690.0
-10.72,0.0,0.3400145,680.0
-20.72,0.0,0.0,665.0
-20.645,0.0,0.0,650.0
-12.110000000000001,0.0,0.33117953,640.0
-17.619999999999997,0.0,0.012589752,630.0
-15.139999999999999,0.0,0.14758608,620.0
-14.09,0.14,0.21506591,600.0
-18.765,2.27,0.0,590.0
-8.635,8.57,0.5102967,575.0
-16.42,0.0,0.083452106,565.0
-24.795,0.0,0.0,555.0
-17.225,2.53,0.04321913,545.0
-3.5250000000000004,7.78,0.7208073,535.0
-7.285,7.93,0.56991476,530.0
-7.515,5.87,0.5671304,525.0
-6.175,13.81,0.5668361,520.0
-12.870000000000001,8.44,0.25800535,515.0
-17.685000000000002,0.0,0.007864398,505.0
-17.795,0.0,0.0003287296,495.0
-14.285,2.23,0.24319178,485.0
-3.9799999999999995,5.05,0.7910126,480.0
-3.755,4.49,0.79855645,475.0
-5.435,0.0,0.84586906,470.0
-0.43499999999999983,2.86,0.96693593,470.0
-6.625,0.09,0.8332738,465.0
-14.205,0.0,0.2865485,460.0
-9.83,2.36,0.5744287,460.0
-7.965,10.29,0.6114132,460.0
-11.015,10.33,0.40518227,465.0
-18.535,0.0,0.0,470.0
-19.08,0.0,0.0,475.0
-15.035,4.38,0.27009147,480.0
-5.615,2.79,0.78459233,480.0
-9.865,0.31,0.621011,480.0
-14.315,0.0,0.27350414,475.0
-13.68,0.39,0.32827786,470.0
-7.4,5.42,0.8024778,460.0
-11.205,0.0,0.5884417,450.0
-14.325000000000001,0.04,0.3126339,445.0
-11.445,0.0,0.515834,440.0
-11.17,0.0,0.6172863,435.0
-9.435,0.0,0.8441537,430.0
-7.81,0.0,0.921642,425.0
-11.04,0.0,0.6761319,425.0
-11.39,0.0,0.6225488,425.0
-9.745000000000001,0.0,0.6937265,425.0
-9.925,0.2,0.8983092,420.0
-2.425,6.58,1.3012314,420.0
-0.6200000000000001,0.0,1.2201406,420.0
-0.75,0.0,1.4800272,420.0
2.7350000000000003,3.5,1.693865,420.0
2.8000000000000003,6.01,1.5614686,425.0
-2.3499999999999996,0.0,1.0753009,430.0
-2.785,0.0,1.1718552,440.0
-3.7150000000000003,0.0,1.2384527,450.0
-3.11,0.0,1.3234487,460.0
-0.6000000000000001,0.0,1.5470738,480.0
2.42,0.0,1.7359358,500.0
4.210000000000001,1.86,1.8623545,550.0
3.9,2.12,1.5675342,590.0
2.7300000000000004,0.0,2.0257058,640.0
-5.720000000000001,0.0,1.0970846,700.0
-5.505,0.0,1.0186237,810.0
-4.44,0.0,1.4971548,922.0
-2.31,0.0,1.8055611,1050.0
0.06000000000000005,4.48,1.7073455,1150.0
-1.145,3.26,1.125008,1210.0
-2.4299999999999997,0.0,1.6094702,1260.0
-0.07000000000000028,0.0,2.1682124,1310.0
3.035,0.0,2.4492245,1410.0
2.115,0.2,2.0955195,1510.0
1.5250000000000001,0.0,1.8991823,1610.0
4.265,0.0,2.1688352,1810.0
4.6049999999999995,0.0,2.560463,2110.0
5.0,0.16,2.4931102,2550.0
5.13,0.59,2.1910303,3210.0
4.095000000000001,0.0,2.0907555,3910.0
1.9699999999999998,0.0,2.2388463,4560.0
1.8749999999999996,0.0,2.4000523,5060.0
2.885,0.0,2.8681207,5480.0
4.405,1.3,2.663964,5860.0
2.79,19.54,1.8409247,6310.0
3.7349999999999994,1.93,2.639709,6570.0
9.075,2.72,3.4767041,7110.0
8.940000000000001,5.94,3.0680628,8450.0
3.1399999999999997,4.03,2.3618107,8990.0
4.45,7.39,2.1023097,9290.0
3.6999999999999993,0.04,2.5591404,9130.0
